0000040,Merlin Geronimo Granja,2016-05-23 17:00,CA,1.679
0000040,Merlin Geronimo Granja,2016-06-02 00:00,MX,1.655
0000040,Merlin Geronimo Granja,2016-06-24 02:00,MX,1.522
0000040,Merlin Geronimo Granja,2016-07-25 01:00,US,1.457
0000041,Upper Side Sun Sine Granja,2015-09-01 23:00,CA,0.855
0000041,Upper Side Sun Sine Granja,2015-11-28 12:00,CA,0.351
0000041,Upper Side Sun Sine Granja,2015-12-24 21:00,MX,1.605
0000041,Upper Side Sun Sine Granja,2016-01-22 08:00,CA,1.569
0000041,Upper Side Sun Sine Granja,2016-02-09 00:00,CA,1.59
0000041,Upper Side Sun Sine Granja,2016-04-14 02:00,MX,1.811
0000041,Upper Side Sun Sine Granja,2016-04-20 13:00,CA,0.762
0000041,Upper Side Sun Sine Granja,2016-05-19 22:00,MX,1.115
0000041,Upper Side Sun Sine Granja,2016-08-01 16:00,MX,1.41
0000042,Asturias Hotel,2015-08-26 23:00,US,1.874
0000042,Asturias Hotel,2015-10-03 07:00,CA,1.43
0000042,Asturias Hotel,2015-10-11 08:00,CA,1.654
0000042,Asturias Hotel,2015-10-24 21:00,MX,1.427
0000042,Asturias Hotel,2015-11-13 13:00,MX,1.523
0000042,Asturias Hotel,2015-12-28 16:00,MX,1.715
0000042,Asturias Hotel,2016-02-06 16:00,CA,1.488
0000042,Asturias Hotel,2016-03-18 00:00,MX,1.673
0000042,Asturias Hotel,2016-04-29 19:00,MX,1.532
0000043,Majestic Village Casa,2015-09-06 11:00,US,1.44
0000043,Majestic Village Casa,2015-09-29 17:00,CA,1.552
0000043,Majestic Village Casa,2015-11-05 09:00,US,1.445
0000043,Majestic Village Casa,2015-12-15 16:00,MX,1.532
0000043,Majestic Village Casa,2016-01-01 14:00,US,1.618
0000043,Majestic Village Casa,2016-01-08 03:00,US,1.667
0000043,Majestic Village Casa,2016-02-03 20:00,MX,0.525
0000043,Majestic Village Casa,2016-03-01 00:00,MX,1.745
0000043,Majestic Village Casa,2016-03-15 19:00,MX,1.903
0000043,Majestic Village Casa,2016-05-16 22:00,MX,1.071
0000044,Hyatt Granja,2015-09-27 20:00,CA,1.45
0000044,Hyatt Granja,2015-10-15 16:00,MX,1.732
0000044,Hyatt Granja,2016-03-25 03:00,CA,1.519
0000044,Hyatt Granja,2016-04-18 03:00,US,0.705
0000044,Hyatt Granja,2016-04-18 03:00,CA,0.705
0000044,Hyatt Granja,2016-06-10 19:00,CA,1.567
0000044,Hyatt Granja,2016-07-23 13:00,MX,1.595
0000045,Amanhecer Senado Novelo Granja,2015-10-02 03:00,MX,0.658
0000045,Amanhecer Senado Novelo Granja,2015-11-10 05:00,US,1.351
0000045,Amanhecer Senado Novelo Granja,2015-11-18 17:00,US,0.863
0000045,Amanhecer Senado Novelo Granja,2015-11-26 01:00,US,1.238
0000045,Amanhecer Senado Novelo Granja,2016-02-25 04:00,CA,0.816
0000045,Amanhecer Senado Novelo Granja,2016-02-27 15:00,US,0.802
0000045,Amanhecer Senado Novelo Granja,2016-03-11 05:00,CA,1.739
0000045,Amanhecer Senado Novelo Granja,2016-04-05 22:00,US,1.61
0000045,Amanhecer Senado Novelo Granja,2016-04-11 18:00,MX,1.62
0000045,Amanhecer Senado Novelo Granja,2016-06-02 09:00,US,1.776
0000045,Amanhecer Senado Novelo Granja,2016-06-03 21:00,MX,1.722
0000045,Amanhecer Senado Novelo Granja,2016-07-04 04:00,US,1.235
0000046,Eas Side Posada,2015-10-12 22:00,CA,1.563
0000046,Eas Side Posada,2015-12-30 21:00,MX,0.766
0000046,Eas Side Posada,2016-01-29 08:00,MX,1.51
0000046,Eas Side Posada,2016-03-26 01:00,US,1.843
0000046,Eas Side Posada,2016-04-03 02:00,CA,1.503
0000046,Eas Side Posada,2016-04-15 22:00,US,1.988
0000046,Eas Side Posada,2016-04-29 16:00,US,1.616
0000046,Eas Side Posada,2016-06-09 12:00,US,1.555
0000046,Eas Side Posada,2016-06-09 12:00,MX,1.555
0000047,Sheraton Slaviero Boarding House,2015-08-26 23:00,CA,1.825
0000047,Sheraton Slaviero Boarding House,2015-09-22 19:00,CA,1.708
0000047,Sheraton Slaviero Boarding House,2015-09-29 07:00,CA,0.773
0000047,Sheraton Slaviero Boarding House,2015-10-31 02:00,US,0.942
0000047,Sheraton Slaviero Boarding House,2016-02-03 18:00,MX,1.956
0000047,Sheraton Slaviero Boarding House,2016-02-25 13:00,US,1.674
0000047,Sheraton Slaviero Boarding House,2016-03-14 03:00,US,0.743
0000047,Sheraton Slaviero Boarding House,2016-03-18 10:00,US,1.224
0000047,Sheraton Slaviero Boarding House,2016-04-05 06:00,MX,1.72
0000047,Sheraton Slaviero Boarding House,2016-04-18 20:00,CA,1.259
0000047,Sheraton Slaviero Boarding House,2016-04-18 21:00,US,1.201
0000047,Sheraton Slaviero Boarding House,2016-06-25 08:00,MX,1.869
0000048,Moon Light Highway Spa,2015-10-14 04:00,US,1.611
0000048,Moon Light Highway Spa,2015-10-16 15:00,CA,1.923
0000048,Moon Light Highway Spa,2016-01-16 10:00,CA,1.708
0000048,Moon Light Highway Spa,2016-04-24 18:00,US,1.272
0000048,Moon Light Highway Spa,2016-04-28 19:00,US,1.64
0000048,Moon Light Highway Spa,2016-04-29 09:00,MX,1.788
0000048,Moon Light Highway Spa,2016-05-18 20:00,US,1.643
0000048,Moon Light Highway Spa,2016-07-04 20:00,MX,1.17
0000049,Premier Por Inn,2015-08-12 09:00,US,0.639
0000049,Premier Por Inn,2015-08-30 22:00,CA,1.62
0000049,Premier Por Inn,2015-09-08 12:00,CA,2.006
0000049,Premier Por Inn,2015-09-22 20:00,CA,1.029
0000049,Premier Por Inn,2015-09-25 08:00,US,1.306
0000049,Premier Por Inn,2015-10-02 23:00,MX,1.248
0000049,Premier Por Inn,2015-11-09 07:00,CA,1.614
0000049,Premier Por Inn,2015-11-19 15:00,CA,1.04
0000049,Premier Por Inn,2015-11-24 22:00,US,1.769
0000049,Premier Por Inn,2016-01-09 14:00,CA,1.677
0000049,Premier Por Inn,2016-02-02 00:00,US,1.314
0000049,Premier Por Inn,2016-02-06 09:00,CA,1.997
0000049,Premier Por Inn,2016-02-07 02:00,MX,1.989
0000049,Premier Por Inn,2016-04-05 15:00,MX,1.173
0000049,Premier Por Inn,2016-04-14 03:00,MX,1.268
0000049,Premier Por Inn,2016-06-20 01:00,CA,1.437
0000049,Premier Por Inn,2016-07-23 09:00,US,1.78
0000050,Majestic Olinda Sun Sine Plaza,2015-10-07 17:00,CA,1.776
0000050,Majestic Olinda Sun Sine Plaza,2015-11-26 02:00,US,1.926
0000050,Majestic Olinda Sun Sine Plaza,2015-11-29 10:00,MX,1.668
0000050,Majestic Olinda Sun Sine Plaza,2015-12-27 08:00,CA,1.869
0000050,Majestic Olinda Sun Sine Plaza,2016-03-03 16:00,US,1.507
0000050,Majestic Olinda Sun Sine Plaza,2016-03-07 08:00,MX,1.625
0000050,Majestic Olinda Sun Sine Plaza,2016-03-11 19:00,US,1.484
0000050,Majestic Olinda Sun Sine Plaza,2016-03-13 00:00,US,1.687
0000050,Majestic Olinda Sun Sine Plaza,2016-05-28 10:00,MX,1.884
0000050,Majestic Olinda Sun Sine Plaza,2016-06-05 12:00,CA,1.049
0000050,Majestic Olinda Sun Sine Plaza,2016-07-26 20:00,CA,1.191
0000051,Highway Hotelo,2015-08-24 07:00,MX,1.246
0000051,Highway Hotelo,2015-10-17 03:00,CA,1.991
0000051,Highway Hotelo,2015-11-01 03:00,US,1.584
0000051,Highway Hotelo,2015-11-14 04:00,CA,1.261
0000051,Highway Hotelo,2015-12-20 23:00,US,1.446
0000051,Highway Hotelo,2016-02-19 06:00,CA,1.354
0000051,Highway Hotelo,2016-05-18 20:00,US,0.584
0000051,Highway Hotelo,2016-06-02 09:00,CA,1.388
0000051,Highway Hotelo,2016-06-29 09:00,US,1.478
0000052,Vermont Geronimo Granja,2015-10-25 00:00,US,1.768
0000052,Vermont Geronimo Granja,2015-11-09 07:00,MX,1.871
0000052,Vermont Geronimo Granja,2015-12-03 23:00,US,1.724
0000052,Vermont Geronimo Granja,2016-03-20 17:00,MX,1.886
0000052,Vermont Geronimo Granja,2016-03-24 15:00,MX,1.362
0000052,Vermont Geronimo Granja,2016-03-24 20:00,US,1.707
0000052,Vermont Geronimo Granja,2016-03-29 10:00,MX,0.567
0000052,Vermont Geronimo Granja,2016-04-27 03:00,MX,1.755
0000052,Vermont Geronimo Granja,2016-04-29 15:00,CA,0.322
0000052,Vermont Geronimo Granja,2016-05-04 16:00,MX,0.962
0000052,Vermont Geronimo Granja,2016-05-15 01:00,MX,1.107
0000052,Vermont Geronimo Granja,2016-05-26 10:00,US,1.422
0000052,Vermont Geronimo Granja,2016-06-29 22:00,CA,1.056
0000052,Vermont Geronimo Granja,2016-07-26 13:00,MX,1.175
0000053,Barra Plaza,2015-08-09 18:00,US,1.969
0000053,Barra Plaza,2015-10-13 18:00,MX,1.588
0000053,Barra Plaza,2015-12-22 06:00,MX,1.328
0000053,Barra Plaza,2016-02-13 20:00,CA,1.338
0000053,Barra Plaza,2016-02-20 08:00,MX,1.868
0000053,Barra Plaza,2016-05-01 17:00,CA,1.89
0000053,Barra Plaza,2016-07-04 00:00,MX,1.606
0000054,Moos' River Side Suburbs Boarding House,2015-08-31 07:00,US,1.611
0000054,Moos' River Side Suburbs Boarding House,2015-09-12 12:00,CA,1.244
0000054,Moos' River Side Suburbs Boarding House,2015-09-24 15:00,CA,1.105
0000054,Moos' River Side Suburbs Boarding House,2015-10-28 09:00,US,1.218
0000054,Moos' River Side Suburbs Boarding House,2015-11-01 05:00,MX,1.053
0000054,Moos' River Side Suburbs Boarding House,2016-01-11 11:00,MX,0.602
0000054,Moos' River Side Suburbs Boarding House,2016-01-16 00:00,CA,1.591
0000054,Moos' River Side Suburbs Boarding House,2016-02-07 04:00,US,1.643
0000054,Moos' River Side Suburbs Boarding House,2016-02-17 18:00,CA,1.319
0000054,Moos' River Side Suburbs Boarding House,2016-03-16 16:00,MX,1.503
0000054,Moos' River Side Suburbs Boarding House,2016-04-17 13:00,US,1.632
0000054,Moos' River Side Suburbs Boarding House,2016-05-24 06:00,CA,1.782
0000054,Moos' River Side Suburbs Boarding House,2016-07-15 13:00,US,1.722
0000055,River Side Grand Olinda la pensión,2015-10-21 04:00,CA,1.8
0000055,River Side Grand Olinda la pensión,2015-12-10 22:00,CA,1.969
0000055,River Side Grand Olinda la pensión,2016-04-03 01:00,CA,1.88
0000055,River Side Grand Olinda la pensión,2016-04-20 22:00,CA,1.979
0000055,River Side Grand Olinda la pensión,2016-04-23 02:00,US,1.295
0000055,River Side Grand Olinda la pensión,2016-06-26 02:00,CA,1.874
0000056,Eas Side Hyatt Casa,2015-08-29 18:00,MX,1.639
0000056,Eas Side Hyatt Casa,2015-09-16 21:00,MX,1.541
0000056,Eas Side Hyatt Casa,2015-10-05 19:00,CA,1.798
0000056,Eas Side Hyatt Casa,2015-11-19 13:00,US,1.495
0000056,Eas Side Hyatt Casa,2016-03-02 08:00,MX,1.162
0000056,Eas Side Hyatt Casa,2016-03-18 17:00,MX,1.867
0000057,Majestic Jon's Down Town Plaza,2015-09-07 17:00,US,1.754
0000057,Majestic Jon's Down Town Plaza,2015-09-10 00:00,US,1.345
0000057,Majestic Jon's Down Town Plaza,2015-11-19 06:00,MX,1.137
0000057,Majestic Jon's Down Town Plaza,2016-01-11 12:00,MX,1.535
0000057,Majestic Jon's Down Town Plaza,2016-01-15 22:00,CA,1.761
0000057,Majestic Jon's Down Town Plaza,2016-01-18 16:00,CA,1.11
0000057,Majestic Jon's Down Town Plaza,2016-02-29 16:00,US,1.961
0000057,Majestic Jon's Down Town Plaza,2016-06-01 10:00,CA,1.682
0000057,Majestic Jon's Down Town Plaza,2016-06-26 06:00,CA,1.912
0000057,Majestic Jon's Down Town Plaza,2016-07-01 07:00,US,1.517
0000057,Majestic Jon's Down Town Plaza,2016-07-19 09:00,CA,1.247
0000057,Majestic Jon's Down Town Plaza,2016-08-01 10:00,CA,1.36
0000058,Novelo la pensión,2015-09-15 18:00,US,1.668
0000058,Novelo la pensión,2015-10-17 19:00,MX,1.264
0000058,Novelo la pensión,2015-12-03 05:00,CA,1.169
0000058,Novelo la pensión,2016-01-26 11:00,US,1.687
0000058,Novelo la pensión,2016-03-04 09:00,CA,1.486
0000058,Novelo la pensión,2016-03-29 09:00,MX,1.152
0000058,Novelo la pensión,2016-04-14 03:00,CA,1.596
0000058,Novelo la pensión,2016-05-20 03:00,MX,1.773
0000059,Moos' Motel,2015-10-18 14:00,MX,1.927
0000059,Moos' Motel,2015-12-04 02:00,CA,1.432
0000059,Moos' Motel,2016-03-05 13:00,MX,1.347
0000059,Moos' Motel,2016-04-03 09:00,US,1.685
0000059,Moos' Motel,2016-05-04 03:00,CA,1.688
0000059,Moos' Motel,2016-06-17 11:00,MX,1.662
0000059,Moos' Motel,2016-06-19 02:00,MX,1.864
0000059,Moos' Motel,2016-07-06 16:00,CA,1.647
0000059,Moos' Motel,2016-07-11 09:00,CA,1.868
0000059,Moos' Motel,2016-07-27 11:00,CA,1.772
0000060,Premier Big River Tavern,2015-08-29 18:00,CA,1.313
0000060,Premier Big River Tavern,2015-12-23 12:00,MX,1.617
0000060,Premier Big River Tavern,2015-12-31 01:00,CA,1.971
0000060,Premier Big River Tavern,2016-01-20 13:00,US,1.344
0000060,Premier Big River Tavern,2016-03-20 02:00,MX,1.286
0000060,Premier Big River Tavern,2016-04-24 15:00,CA,1.836
0000060,Premier Big River Tavern,2016-07-09 11:00,CA,1.249
0000061,Saionara Novelo Suburbs Apartments,2015-10-19 11:00,US,1.472
0000061,Saionara Novelo Suburbs Apartments,2016-01-09 18:00,US,1.54
0000061,Saionara Novelo Suburbs Apartments,2016-01-11 02:00,CA,1.807
0000061,Saionara Novelo Suburbs Apartments,2016-02-09 09:00,MX,1.735
0000061,Saionara Novelo Suburbs Apartments,2016-05-23 05:00,CA,1.516
0000061,Saionara Novelo Suburbs Apartments,2016-06-22 03:00,CA,1.541
0000061,Saionara Novelo Suburbs Apartments,2016-06-30 05:00,US,1.137
0000061,Saionara Novelo Suburbs Apartments,2016-07-06 22:00,MX,1.602
0000061,Saionara Novelo Suburbs Apartments,2016-07-27 14:00,US,1.016
0000061,Saionara Novelo Suburbs Apartments,2016-08-03 00:00,MX,1.368
0000061,Saionara Novelo Suburbs Apartments,2016-08-03 08:00,MX,0.672
0000062,Novelo Pestana Boarding House,2015-08-16 10:00,CA,1.571
0000062,Novelo Pestana Boarding House,2015-08-28 05:00,MX,1.326
0000062,Novelo Pestana Boarding House,2015-09-13 06:00,MX,2.02
0000062,Novelo Pestana Boarding House,2015-09-21 19:00,CA,1.516
0000062,Novelo Pestana Boarding House,2015-10-01 23:00,MX,1.65
0000062,Novelo Pestana Boarding House,2015-12-03 18:00,MX,1.655
0000062,Novelo Pestana Boarding House,2015-12-10 09:00,CA,1.455
0000062,Novelo Pestana Boarding House,2015-12-14 07:00,MX,1.565
0000062,Novelo Pestana Boarding House,2016-01-02 10:00,US,1.364
0000062,Novelo Pestana Boarding House,2016-02-03 17:00,US,1.652
0000062,Novelo Pestana Boarding House,2016-03-06 03:00,CA,0.476
0000062,Novelo Pestana Boarding House,2016-03-08 02:00,CA,1.681
0000062,Novelo Pestana Boarding House,2016-03-31 06:00,CA,1.592
0000062,Novelo Pestana Boarding House,2016-05-09 13:00,US,0.817
0000062,Novelo Pestana Boarding House,2016-05-24 09:00,MX,0.867
0000063,Hyatt Spa,2015-12-21 07:00,US,1.691
0000063,Hyatt Spa,2016-02-01 00:00,US,1.075
0000063,Hyatt Spa,2016-02-23 01:00,US,0.793
0000063,Hyatt Spa,2016-03-11 22:00,MX,1.296
0000063,Hyatt Spa,2016-04-09 15:00,US,1.864
0000063,Hyatt Spa,2016-05-07 12:00,CA,1.872
0000064,Tiny Elegance Inn,2015-10-29 20:00,US,1.267
0000064,Tiny Elegance Inn,2015-11-09 16:00,US,1.327
0000064,Tiny Elegance Inn,2016-02-19 03:00,MX,0.818
0000064,Tiny Elegance Inn,2016-03-05 03:00,MX,1.223
0000064,Tiny Elegance Inn,2016-03-15 05:00,MX,1.782
0000064,Tiny Elegance Inn,2016-03-21 02:00,US,1.336
0000064,Tiny Elegance Inn,2016-05-06 01:00,CA,1.432
0000065,Premier River Side Apartments,2015-08-25 22:00,CA,1.643
0000065,Premier River Side Apartments,2015-09-12 13:00,US,1.524
0000065,Premier River Side Apartments,2015-10-22 11:00,US,1.075
0000065,Premier River Side Apartments,2015-11-08 18:00,MX,1.927
0000065,Premier River Side Apartments,2015-11-15 20:00,US,1.371
0000065,Premier River Side Apartments,2015-12-12 01:00,US,1.782
0000065,Premier River Side Apartments,2016-01-02 03:00,CA,1.233
0000065,Premier River Side Apartments,2016-03-06 21:00,US,1.249
0000065,Premier River Side Apartments,2016-03-30 00:00,MX,1.835
0000065,Premier River Side Apartments,2016-05-21 02:00,MX,1.761
0000065,Premier River Side Apartments,2016-06-18 07:00,CA,1.661
0000066,Vermont Ibiza Motor Inn,2015-09-05 19:00,US,1.316
0000066,Vermont Ibiza Motor Inn,2015-10-02 21:00,MX,1.64
0000066,Vermont Ibiza Motor Inn,2015-10-13 05:00,MX,0.649
0000066,Vermont Ibiza Motor Inn,2015-11-10 02:00,MX,1.851
0000066,Vermont Ibiza Motor Inn,2015-12-24 05:00,US,1.543
0000066,Vermont Ibiza Motor Inn,2016-01-31 03:00,CA,1.251
0000066,Vermont Ibiza Motor Inn,2016-02-18 09:00,CA,1.757
0000066,Vermont Ibiza Motor Inn,2016-02-19 05:00,CA,1.701
0000066,Vermont Ibiza Motor Inn,2016-02-24 07:00,US,1.493
0000066,Vermont Ibiza Motor Inn,2016-03-05 19:00,CA,1.213
0000066,Vermont Ibiza Motor Inn,2016-07-10 08:00,CA,1.928
0000067,Ibiza Asturias Village Casino,2015-08-19 19:00,US,1.893
0000067,Ibiza Asturias Village Casino,2015-11-24 12:00,US,1.934
0000067,Ibiza Asturias Village Casino,2016-02-28 15:00,MX,1.7
0000067,Ibiza Asturias Village Casino,2016-03-31 11:00,US,1.788
0000067,Ibiza Asturias Village Casino,2016-06-20 17:00,CA,1.451
0000067,Ibiza Asturias Village Casino,2016-07-08 22:00,MX,1.895
0000068,Amanhecer Imperial Geronimo Spa,2015-09-08 01:00,MX,1.191
0000068,Amanhecer Imperial Geronimo Spa,2015-09-17 04:00,CA,1.983
0000068,Amanhecer Imperial Geronimo Spa,2015-11-08 15:00,MX,1.293
0000068,Amanhecer Imperial Geronimo Spa,2015-11-26 16:00,US,1.194
0000068,Amanhecer Imperial Geronimo Spa,2015-12-22 01:00,CA,1.192
0000068,Amanhecer Imperial Geronimo Spa,2015-12-23 11:00,CA,0.717
0000068,Amanhecer Imperial Geronimo Spa,2015-12-28 21:00,CA,1.77
0000068,Amanhecer Imperial Geronimo Spa,2016-02-25 10:00,MX,1.607
0000068,Amanhecer Imperial Geronimo Spa,2016-04-06 15:00,US,1.655
0000068,Amanhecer Imperial Geronimo Spa,2016-05-19 16:00,MX,0.921
0000068,Amanhecer Imperial Geronimo Spa,2016-06-01 10:00,CA,1.776
0000068,Amanhecer Imperial Geronimo Spa,2016-07-15 14:00,US,1.106
0000068,Amanhecer Imperial Geronimo Spa,2016-07-15 20:00,CA,1.069
0000068,Amanhecer Imperial Geronimo Spa,2016-08-03 08:00,US,1.653
0000069,Senado Pestana Hostel,2015-09-06 13:00,CA,1.721
0000069,Senado Pestana Hostel,2015-10-24 08:00,US,1.092
0000069,Senado Pestana Hostel,2016-02-14 18:00,MX,1.024
0000069,Senado Pestana Hostel,2016-04-27 15:00,CA,1.414
0000069,Senado Pestana Hostel,2016-04-30 18:00,CA,1.537
0000069,Senado Pestana Hostel,2016-07-28 13:00,CA,1.175
0000069,Senado Pestana Hostel,2016-07-29 22:00,CA,0.956
0000070,Tiny Sheraton Down Town Granja,2015-08-11 20:00,US,1.193
0000070,Tiny Sheraton Down Town Granja,2015-09-06 02:00,CA,0.584
0000070,Tiny Sheraton Down Town Granja,2015-09-11 13:00,MX,1.215
0000070,Tiny Sheraton Down Town Granja,2015-11-24 00:00,MX,1.544
0000070,Tiny Sheraton Down Town Granja,2016-02-13 02:00,US,1.207
0000070,Tiny Sheraton Down Town Granja,2016-02-19 03:00,MX,1.393
0000070,Tiny Sheraton Down Town Granja,2016-04-02 12:00,CA,1.918
0000070,Tiny Sheraton Down Town Granja,2016-05-28 07:00,MX,1.355
0000070,Tiny Sheraton Down Town Granja,2016-07-04 06:00,US,2.008
0000070,Tiny Sheraton Down Town Granja,2016-07-17 18:00,MX,1.048
0000071,Upper Side Jon's Asturias Apartments,2015-08-21 08:00,CA,1.335
0000071,Upper Side Jon's Asturias Apartments,2015-11-05 19:00,MX,1.452
0000071,Upper Side Jon's Asturias Apartments,2015-11-08 18:00,CA,1.67
0000071,Upper Side Jon's Asturias Apartments,2015-12-15 12:00,CA,1.639
0000071,Upper Side Jon's Asturias Apartments,2016-01-23 14:00,MX,1.778
0000071,Upper Side Jon's Asturias Apartments,2016-02-17 06:00,CA,0.938
0000071,Upper Side Jon's Asturias Apartments,2016-03-18 20:00,US,1.119
0000071,Upper Side Jon's Asturias Apartments,2016-03-25 21:00,CA,1.414
0000071,Upper Side Jon's Asturias Apartments,2016-03-31 07:00,MX,1.596
0000072,Slaviero Pestana Pestana Casa,2015-10-05 15:00,CA,0.822
0000072,Slaviero Pestana Pestana Casa,2015-11-09 05:00,MX,0.608
0000072,Slaviero Pestana Pestana Casa,2015-12-10 18:00,MX,1.129
0000072,Slaviero Pestana Pestana Casa,2015-12-29 15:00,MX,1.56
0000072,Slaviero Pestana Pestana Casa,2016-01-26 08:00,US,1.807
0000072,Slaviero Pestana Pestana Casa,2016-02-03 15:00,US,0.99
0000072,Slaviero Pestana Pestana Casa,2016-02-06 02:00,MX,1.39
0000072,Slaviero Pestana Pestana Casa,2016-03-23 01:00,US,1.274
0000072,Slaviero Pestana Pestana Casa,2016-05-06 07:00,CA,1.946
0000072,Slaviero Pestana Pestana Casa,2016-06-18 04:00,CA,0.799
0000072,Slaviero Pestana Pestana Casa,2016-07-23 22:00,CA,1.34
0000073,Grand Suburbs Geronimo Apartments,2015-08-18 14:00,MX,1.996
0000073,Grand Suburbs Geronimo Apartments,2015-09-04 05:00,CA,1.564
0000073,Grand Suburbs Geronimo Apartments,2015-10-13 12:00,CA,1.692
0000073,Grand Suburbs Geronimo Apartments,2015-12-10 21:00,US,0.961
0000073,Grand Suburbs Geronimo Apartments,2016-02-04 17:00,CA,1.018
0000073,Grand Suburbs Geronimo Apartments,2016-03-31 05:00,CA,1.471
0000073,Grand Suburbs Geronimo Apartments,2016-05-13 20:00,CA,1.69
0000073,Grand Suburbs Geronimo Apartments,2016-05-22 09:00,MX,1.746
0000073,Grand Suburbs Geronimo Apartments,2016-05-26 10:00,CA,1.373
0000073,Grand Suburbs Geronimo Apartments,2016-06-18 02:00,CA,1.571
0000074,Slaviero Tiny la pensión,2015-09-19 06:00,CA,1.39
0000074,Slaviero Tiny la pensión,2015-10-10 08:00,MX,0.384
0000074,Slaviero Tiny la pensión,2016-01-07 17:00,CA,1.382
0000074,Slaviero Tiny la pensión,2016-01-30 07:00,CA,1.65
0000074,Slaviero Tiny la pensión,2016-02-13 01:00,US,1.455
0000074,Slaviero Tiny la pensión,2016-02-27 13:00,CA,1.49
0000074,Slaviero Tiny la pensión,2016-07-27 21:00,MX,2.043
0000075,Barra Moos' Plaza,2015-10-01 02:00,US,1.282
0000075,Barra Moos' Plaza,2015-10-09 03:00,CA,2.029
0000075,Barra Moos' Plaza,2015-11-28 17:00,CA,1.333
0000075,Barra Moos' Plaza,2015-12-02 18:00,MX,1.805
0000075,Barra Moos' Plaza,2015-12-13 22:00,MX,1.774
0000075,Barra Moos' Plaza,2016-02-13 09:00,MX,1.41
0000075,Barra Moos' Plaza,2016-03-09 04:00,CA,1.643
0000075,Barra Moos' Plaza,2016-03-24 00:00,US,1.643
0000075,Barra Moos' Plaza,2016-05-18 00:00,US,2.045
0000075,Barra Moos' Plaza,2016-07-18 02:00,CA,1.728
0000076,Grand Hyatt Mengo Motel,2015-08-10 18:00,CA,1.881
0000076,Grand Hyatt Mengo Motel,2015-08-21 10:00,US,1.571
0000076,Grand Hyatt Mengo Motel,2015-10-01 10:00,MX,1.949
0000076,Grand Hyatt Mengo Motel,2015-10-29 17:00,CA,0.926
0000076,Grand Hyatt Mengo Motel,2015-11-06 15:00,CA,1.237
0000076,Grand Hyatt Mengo Motel,2015-11-07 14:00,MX,1.57
0000076,Grand Hyatt Mengo Motel,2015-11-25 16:00,US,1.397
0000076,Grand Hyatt Mengo Motel,2016-03-30 22:00,MX,0.54
0000076,Grand Hyatt Mengo Motel,2016-04-14 08:00,MX,1.548
0000076,Grand Hyatt Mengo Motel,2016-05-18 11:00,MX,0.78
0000076,Grand Hyatt Mengo Motel,2016-06-08 08:00,CA,1.389
0000076,Grand Hyatt Mengo Motel,2016-07-24 10:00,MX,1.222
0000076,Grand Hyatt Mengo Motel,2016-08-03 00:00,MX,1.866
0000077,Olinda Amanhecer Granja,2015-08-27 05:00,CA,1.549
0000077,Olinda Amanhecer Granja,2015-09-27 09:00,US,0.952
0000077,Olinda Amanhecer Granja,2015-12-29 04:00,CA,1.744
0000077,Olinda Amanhecer Granja,2016-06-11 01:00,MX,0.926
0000078,Pestana Asturias Mengo Posada,2015-08-27 00:00,MX,0.699
0000078,Pestana Asturias Mengo Posada,2015-09-11 15:00,CA,1.205
0000078,Pestana Asturias Mengo Posada,2015-10-09 21:00,US,1.719
0000078,Pestana Asturias Mengo Posada,2015-11-05 03:00,MX,1.499
0000078,Pestana Asturias Mengo Posada,2015-12-08 07:00,US,1.29
0000078,Pestana Asturias Mengo Posada,2015-12-24 08:00,US,0.833
0000078,Pestana Asturias Mengo Posada,2016-04-01 04:00,US,1.439
0000078,Pestana Asturias Mengo Posada,2016-04-20 13:00,MX,1.99
0000078,Pestana Asturias Mengo Posada,2016-05-09 12:00,MX,1.298
0000078,Pestana Asturias Mengo Posada,2016-05-16 07:00,CA,1.64
0000078,Pestana Asturias Mengo Posada,2016-05-25 18:00,CA,1.877
0000078,Pestana Asturias Mengo Posada,2016-07-09 21:00,MX,1.553
0000078,Pestana Asturias Mengo Posada,2016-07-10 00:00,CA,1.366
0000078,Pestana Asturias Mengo Posada,2016-07-24 23:00,US,1.456
0000079,River Side Inn,2015-12-09 18:00,US,1.697
0000079,River Side Inn,2015-12-30 09:00,MX,0.532
0000079,River Side Inn,2016-03-30 12:00,MX,1.41
0000079,River Side Inn,2016-06-11 19:00,CA,1.547
0000080,Saionara Casino,2015-09-15 11:00,US,1.25
0000080,Saionara Casino,2015-11-25 23:00,CA,1.594
0000080,Saionara Casino,2015-12-13 08:00,CA,1.262
0000080,Saionara Casino,2016-03-01 23:00,MX,1.921
0000080,Saionara Casino,2016-03-01 23:00,CA,1.921
0000080,Saionara Casino,2016-03-23 15:00,CA,1.269
0000080,Saionara Casino,2016-04-05 10:00,MX,1.645
0000080,Saionara Casino,2016-07-03 08:00,CA,0.798
0000081,City Boarding House,2015-09-10 22:00,MX,1.346
0000081,City Boarding House,2015-10-23 01:00,US,1.178
0000081,City Boarding House,2015-12-05 11:00,CA,1.712
0000081,City Boarding House,2015-12-20 03:00,US,1.886
0000081,City Boarding House,2016-01-02 19:00,US,1.744
0000081,City Boarding House,2016-03-21 01:00,CA,1.845
0000081,City Boarding House,2016-03-23 09:00,CA,1.437
0000081,City Boarding House,2016-04-01 10:00,US,1.851
0000081,City Boarding House,2016-06-04 12:00,US,0.467
